Date,Adj Close,Close,High,Low,Open,Volume
2018-02-02,162.169998,162.169998,171.830002,161.91000400000001,170.78999299999998,7924400
2018-02-05,143.449997,143.449997,165.639999,142.610001,157.75,9609500
2018-02-06,154.509995,154.509995,155.0,135.029999,136.820007,9974300
2018-02-07,148.399994,148.399994,157.990005,148.399994,153.059998,7338000
2018-02-08,130.009995,130.009995,150.139999,130.0,149.929993,9016900
2018-02-09,136.130005,136.130005,139.149994,121.199997,135.199997,13347700
2018-02-12,143.75,143.75,146.389999,137.229996,140.779999,7294000
2018-02-13,145.5,145.5,146.600006,140.369995,141.229996,4502300
2018-02-14,154.020004,154.020004,154.619995,143.169998,143.320007,7004800
2018-02-15,162.070007,162.070007,162.279999,153.179993,158.0,7932300
2018-02-16,160.259995,160.259995,165.470001,159.350006,160.889999,7106400
2018-02-20,161.059998,161.059998,165.240005,158.270004,158.419998,6077900
2018-02-21,159.610001,159.610001,168.21000700000002,159.5,163.369995,7394900
2018-02-22,159.639999,159.639999,164.350006,158.419998,161.929993,6941800
2018-02-23,169.149994,169.149994,169.259995,161.53999299999998,163.259995,5948700
2018-02-26,175.940002,175.940002,176.020004,171.440002,171.809998,5581300
2018-02-27,169.639999,169.639999,177.190002,169.419998,176.25,7221200
2018-02-28,166.229996,166.229996,174.149994,166.059998,172.470001,6375600
2018-03-01,158.229996,158.229996,168.820007,153.679993,166.600006,10496500
2018-03-02,162.580002,162.580002,163.33999599999999,150.779999,152.679993,8058300
2018-03-05,167.679993,167.679993,169.119995,158.360001,160.28999299999998,6203400
2018-03-06,169.800003,169.800003,171.690002,166.800003,170.179993,5919200
2018-03-07,171.070007,171.070007,171.5,165.220001,166.08999599999999,5573500
2018-03-08,173.619995,173.619995,174.220001,171.110001,172.979996,4798700
2018-03-09,183.729996,183.729996,183.729996,176.779999,177.559998,6139500
2018-03-12,186.479996,186.479996,188.169998,184.33999599999999,185.5,5528300
2018-03-13,179.71000700000002,179.71000700000002,188.169998,177.860001,185.5,7595500
2018-03-14,179.100006,179.100006,182.529999,176.800003,181.979996,5567600
2018-03-15,178.300003,178.300003,181.809998,176.639999,179.639999,4620700
2018-03-16,177.119995,177.119995,180.679993,176.800003,179.320007,3261200
2018-03-19,166.0,166.0,172.490005,161.070007,172.490005,8093000
2018-03-20,167.220001,167.220001,168.399994,164.169998,166.03999299999998,3841400
2018-03-21,164.800003,164.800003,170.600006,162.740005,166.0,5520700
2018-03-22,152.759995,152.759995,161.600006,152.199997,158.399994,8578300
2018-03-23,140.419998,140.419998,153.5,140.419998,152.199997,9066600
2018-03-26,156.220001,156.220001,156.83999599999999,142.380005,149.0,7646000
2018-03-27,141.240005,141.240005,159.889999,137.169998,159.889999,11400600
2018-03-28,136.369995,136.369995,142.820007,133.0,138.770004,10095400
2018-03-29,143.919998,143.919998,147.699997,134.529999,138.440002,8190200
